TIME,SEGMENT_NO,DURATION,BYTES,CRF,QUALITY_INDEX,RESOLUTION,BITRATE,CURRENT_THROUGHPUT,VMAF,REBUF,BUFFER_STATE,DELAY,REWARD,BITRATE_LIST
96099.61178898811,54,1000.0,190087,40,3,"(1920, 1080)",1519.1753055191753,2867040.0,99.66689416666667,0.0,59666.48027151811,149.79029903571922,25.03679647540988,"[271.2804482712804, 404.547048404547, 787.5956167875955, 1519.1753055191753]"
97099.61178898811,55,2558.5544109344482,851043,35,3,"(1920, 1080)",2649.9488563915497,3648960.0,79.42461933333333,0.0,59880.47956953068,369.59046765704556,16.01779621861472,"[526.8087478145254, 785.1734912635507, 1410.922157403991, 2649.9488563915497]"
99658.16619992256,56,1000.0,205996,40,3,"(1920, 1080)",1646.32003364632,3453480.0,97.29819589610389,0.0,59733.31892671062,142.78822947775637,6.828442886666663,"[291.0926162910926, 437.6419204376419, 854.9042408549042, 1646.32003364632]"
100658.16619992256,57,1000.0,179258,40,3,"(1920, 1080)",1432.62993743263,2182860.0,82.95150803333333,0.0,59575.088649940975,166.44284634788642,20.7485035961039,"[257.38236025738235, 390.1134963901135, 755.6835607556836, 1432.62993743263]"
101658.16619992256,58,1000.0,222773,40,3,"(1920, 1080)",1780.4018177804019,2899620.0,83.09938459999998,0.0,59915.30064018115,160.8719400255351,7.453137749999996,"[330.8448243308448, 497.7417604977417, 936.4945689364945, 1780.4018177804019]"
102658.16619992256,59,3257.3986053466797,636005,40,3,"(1920, 1080)",1556.0055132560658,2899620.0,80.99674056666666,0.0,59879.462838098894,309.0325706902099,8.07881273775508,"[268.3550172373352, 413.81592367070067, 797.82576850869, 1556.0055132560658]"
105915.56480526924,60,5530.632436275482,1169665,40,3,"(1920, 1080)",1689.3909084737832,2899620.0,80.0411437244898,0.0,59939.89674721719,504.61643794341114,6.875886524498,"[282.61494398137387, 435.16008313606096, 864.5745920830091, 1689.3909084737832]"
111446.19724154472,61,4462.576806545258,1045708,40,3,"(1920, 1080)",1871.0368590725673,2899620.0,78.24170808433732,0.0,59978.67212630897,459.6170750504876,5.055650175982336,"[328.6823175665793, 500.31289573258533, 972.3412697170162, 1871.0368590725673]"
115908.77404808998,62,1000.0,389539,31,3,"(1920, 1080)",3113.1956911131956,2899620.0,79.97098709701493,0.0,59750.33748074051,221.41199627246982,15.09316835156628,"[657.5338086575339, 971.5554729715554, 1672.7735536727735, 3113.1956911131956]"
116908.77404808998,63,1000.0,129109,40,3,"(1920, 1080)",1031.839129031839,2932200.0,96.52889860000002,0.0,59633.13162873347,126.34888838630236,6.349787497014937,"[189.4024081894024, 288.2794322882794, 567.368064567368, 1031.839129031839]"
117908.77404808998,64,1903.8824439048767,329983,38,3,"(1920, 1080)",1364.081169077787,2867040.0,77.24239919999998,0.0,59848.067736713245,201.15301018325152,18.5552834448276,"[257.3864408513752, 382.2600372351338, 719.7428367839303, 1364.081169077787]"
119812.65649199486,65,4789.581537246704,1374670,34,3,"(1920, 1080)",2288.825457016466,3648960.0,85.94723031034484,0.0,59627.24245653888,524.1688527592329,14.694552480000034,"[445.7920768896969, 655.7968533582527, 1203.488591108276, 2288.825457016466]"
124602.23802924156,66,3039.833903312683,1379243,31,3,"(1920, 1080)",3594.4276641378933,4365720.0,95.69798733333339,0.0,59736.677287806924,404.43489913718196,16.06774977331333,"[742.5837270696894, 1143.863837150817, 1881.1311461311332, 3594.4276641378933]"
127642.07193255424,67,2070.6820487976074,509044,40,3,"(1920, 1080)",1937.2761169534115,2867040.0,99.43745467391302,0.0,59561.97055578912,266.8951216145168,19.801477047619095,"[335.99130774814927, 511.33960197935215, 986.3003793345899, 1937.2761169534115]"
129712.75398135185,68,6535.480469465256,1285377,40,3,"(1920, 1080)",1572.3571390453608,3779280.0,81.79302057142858,0.0,59602.988733980426,463.15791923903544,24.185279084627297,"[273.52090782191027, 417.2484695039185, 820.9590614374316, 1572.3571390453608]"
136248.2344508171,69,1000.0,198595,40,3,"(1920, 1080)",1587.1712415871712,3616380.0,80.50435117857145,0.0,59976.31502458033,137.80569752654662,6.520175138095247,"[289.0626482890627, 426.596976426597, 834.8922728348923, 1587.1712415871712]"
137248.2344508171,70,2292.861759662628,547631,40,3,"(1920, 1080)",1902.898924641511,3616380.0,80.54569086666667,0.0,59506.96308361176,239.40074997940656,6.339376699534165,"[345.29614273018916, 524.8729315267936, 1005.1192241504373, 1902.898924641511]"
139541.09621047974,71,3484.1933250427246,928875,34,3,"(1920, 1080)",2121.019413706963,3583800.0,82.31635302898552,0.0,59640.53995329884,352.8286059196207,12.88306177047621,"[427.66327653686136, 628.85613945353, 1115.6442236115615, 2121.019413706963]"
143025.28953552246,72,1046.727031469345,85131,40,3,"(1920, 1080)",637.8442570902491,3583800.0,93.2293847619048,0.0,59572.24993472863,105.00462608052024,6.692415784601449,"[135.3220933303613, 190.94643422425438, 351.05372686455615, 637.8442570902491]"
144072.0165669918,73,2964.716762304306,664106,40,3,"(1920, 1080)",1789.0569753330037,4333140.0,83.2067518125,0.0,59790.57776149217,241.3284932793358,18.7257917619048,"[305.28185946021665, 473.30514581585084, 937.1842205576711, 1789.0569753330037]"
147036.7333292961,74,6648.770809173584,2147292,34,3,"(1920, 1080)",2574.1736521741736,5134608.0,79.00718599999999,0.0,59894.24478674593,520.2103078601235,14.774336989749987,"[513.4352513134353, 764.4292063644292, 1358.6623789586624, 2574.1736521741736]"
153685.5041384697,75,1000.0,210102,38,3,"(1920, 1080)",1679.1351856791352,4333140.0,96.82502028499998,0.0,59775.2824791655,131.03920021047094,6.491647719999994,"[299.4922082994922, 437.38617643738615, 860.6984408606985, 1679.1351856791352]"
154685.5041384697,76,3965.593248605728,914825,30,3,"(1920, 1080)",1843.1803259779224,3616380.0,82.32061053333332,0.0,59910.06853190234,345.82954994559384,14.922747885840302,"[322.30596753115435, 482.5986359367527, 953.8217671371117, 1843.1803259779224]"
158651.09738707542,77,1919.0460443496704,7476,36,3,"(1920, 1080)",33.81973326698465,4300560.0,93.80454479831936,0.0,59753.50055774662,81.82987185022661,14.717800203270407,"[16.23130055670692, 17.353196470325457, 24.41480744273892, 33.81973326698465]"
