File,Method,Average Duration(s),Average Size(MB),Average Buffer State(s),Average VMAF Score,Average VMAF Smoothness,Average Bitrate(bps),Stall Ratio(%),Stall Time(s),Switch Ratio(%),Total Size(MB)
ghent_trace_14.txt.csv,Segue,1.59,0.85,52.74,98.01665830472923,1.18,4866.92076930658,3.15,1.68,0.04,107.41
lumos5g_trace_11.txt.csv,Segue,1.59,0.86,53.16,98.04176640115078,1.18,4925.084632543802,3.15,0.35,0.04,108.89
lumos5g_trace_16.txt.csv,Segue,1.59,0.86,53.05,98.04176640115078,1.18,4925.084632543802,3.15,0.42,0.04,108.89
oboe_trace_18.txt.csv,Segue,1.59,0.59,32.55,96.77846906599164,1.64,3094.9177086635477,3.15,2.23,0.35,75.03
oboe_trace_10.txt.csv,Segue,1.59,0.56,31.94,96.40809946265392,1.85,2873.23402936179,3.15,3.15,0.35,71.49
hsr_trace_4.txt.csv,Segue,1.59,0.34,24.31,93.87120452736869,2.52,1796.8827739468536,3.15,8.05,0.31,43.73
HSDPA_trace_1.txt.csv,Segue,1.59,0.25,19.93,92.50740220270444,2.60,1302.5917800519583,3.15,7.26,0.22,31.21
ghent_trace_10.txt.csv,Segue,1.59,0.85,52.89,98.01665830472923,1.18,4866.92076930658,3.15,0.62,0.04,107.41
hsr_trace_10.txt.csv,Segue,1.59,0.53,32.62,95.5536964334894,2.21,2893.6851620013276,3.15,1.51,0.28,67.05
fcc18_trace_11.txt.csv,Segue,1.59,0.84,51.79,97.95522212026313,1.21,4769.462421950487,3.15,1.10,0.06,106.17
HSDPA_trace_9.txt.csv,Segue,1.59,0.25,14.78,92.64345251889057,2.79,1285.2025616840442,3.94,5.20,0.12,31.47
ghent_trace_1.txt.csv,Segue,1.59,0.85,52.86,98.01665830472923,1.18,4866.92076930658,3.15,0.53,0.04,107.41
lab_trace_4.txt.csv,Segue,1.59,0.84,52.69,97.95522212026313,1.21,4769.462421950487,3.15,0.77,0.06,106.17
lumos5g_trace_6.txt.csv,Segue,1.59,0.86,53.13,98.04176640115078,1.18,4925.084632543802,3.15,0.36,0.04,108.89
lumos5g_trace_14.txt.csv,Segue,1.59,0.86,53.13,98.04176640115078,1.18,4925.084632543802,3.15,0.38,0.04,108.89
hsr_trace_11.txt.csv,Segue,1.59,0.71,37.54,97.46682129521619,1.53,3913.7401357880326,3.15,1.60,0.23,90.45
fcc18_trace_4.txt.csv,Segue,1.59,0.34,25.72,94.32800732083501,2.24,1753.8872490677595,3.15,5.01,0.35,42.93
ghent_trace_18.txt.csv,Segue,1.59,0.83,51.48,97.95522212026313,1.21,4736.88923559878,3.15,1.20,0.07,105.40
lumos5g_trace_4.txt.csv,Segue,1.59,0.86,53.16,98.04176640115078,1.18,4925.084632543802,3.15,0.34,0.04,108.89
HSDPA_trace_15.txt.csv,Segue,1.59,0.34,25.04,94.2416549788915,2.42,1749.8603448611536,3.15,4.31,0.32,43.72
hsr_trace_14.txt.csv,Segue,1.59,0.71,37.54,97.51886191289717,1.44,3917.253754662452,3.15,0.90,0.21,89.92
oboe_trace_14.txt.csv,Segue,1.59,0.42,28.43,95.56126565516195,2.21,2191.815224123434,3.15,2.64,0.36,52.90
HSDPA_trace_4.txt.csv,Segue,1.59,0.24,16.77,92.29790370675266,2.73,1244.3969454947508,13.39,21.97,0.19,29.85
oboe_trace_5.txt.csv,Segue,1.59,0.45,28.99,95.63360032266806,2.29,2326.484840856958,3.15,3.94,0.36,57.13
fcc18_trace_15.txt.csv,Segue,1.59,0.83,50.58,97.95522212026313,1.21,4736.88923559878,3.15,1.25,0.07,105.40
fcc18_trace_9.txt.csv,Segue,1.59,0.67,34.73,97.16168294578641,1.59,3548.1662522347438,3.15,2.55,0.30,85.33
fcc18_trace_17.txt.csv,Segue,1.59,0.84,51.50,97.95522212026313,1.21,4769.462421950487,3.15,1.23,0.06,106.17
lab_trace_13.txt.csv,Segue,1.59,0.84,52.29,97.95522212026313,1.21,4769.462421950487,3.15,0.98,0.06,106.17
HSDPA_trace_18.txt.csv,Segue,1.59,0.17,10.07,91.31239775379042,2.96,937.4320450171134,3.15,8.01,0.06,21.58
HSDPA_trace_20.txt.csv,Segue,1.59,0.38,27.20,94.91462483853684,2.44,2039.950250393084,3.15,6.84,0.37,48.88
hsr_trace_2.txt.csv,Segue,1.59,0.81,49.17,97.7605651534714,1.25,4622.783680522112,3.15,2.52,0.09,102.59
ghent_trace_0.txt.csv,Segue,1.59,0.85,52.99,98.01665830472923,1.18,4866.92076930658,3.15,0.48,0.04,107.41
oboe_trace_13.txt.csv,Segue,1.59,0.47,29.72,95.7490347068003,2.13,2417.0523086804214,3.15,4.29,0.34,59.55
lab_trace_19.txt.csv,Segue,1.59,0.83,49.96,97.95522212026313,1.21,4736.88923559878,3.15,1.14,0.07,105.40
lab_trace_8.txt.csv,Segue,1.59,0.85,52.88,98.01665830472923,1.18,4866.92076930658,3.15,0.61,0.04,107.41
fcc18_trace_19.txt.csv,Segue,1.59,0.18,14.86,91.4670564463705,2.95,967.9264561724009,3.15,7.42,0.09,22.62
fcc18_trace_14.txt.csv,Segue,1.59,0.28,23.02,93.22638558621385,2.48,1454.4127558058938,3.15,5.84,0.27,35.70
lumos5g_trace_15.txt.csv,Segue,1.59,0.86,53.04,98.04176640115078,1.18,4925.084632543802,3.15,0.41,0.04,108.89
HSDPA_trace_16.txt.csv,Segue,1.59,0.17,12.02,91.41980858914975,2.93,949.602690128597,8.66,29.67,0.07,21.77
ghent_trace_16.txt.csv,Segue,1.59,0.85,52.98,98.01665830472923,1.18,4866.92076930658,3.15,0.50,0.04,107.41
fcc18_trace_18.txt.csv,Segue,1.59,0.70,39.88,97.24665177054847,1.51,3834.162472418209,3.15,1.93,0.20,89.28
ghent_trace_5.txt.csv,Segue,1.59,0.85,52.77,98.01665830472923,1.18,4866.92076930658,3.15,0.54,0.04,107.41
ghent_trace_3.txt.csv,Segue,1.59,0.85,52.84,98.01665830472923,1.18,4866.92076930658,3.15,0.59,0.04,107.41
oboe_trace_11.txt.csv,Segue,1.59,0.43,28.96,95.57894612871232,2.23,2226.1124267041505,3.15,4.96,0.35,54.71
hsr_trace_9.txt.csv,Segue,1.59,0.84,52.54,97.95522212026313,1.21,4769.462421950487,3.15,0.74,0.06,106.17
lumos5g_trace_1.txt.csv,Segue,1.59,0.86,53.09,98.04176640115078,1.18,4925.084632543802,3.15,0.41,0.04,108.89
hsr_trace_19.txt.csv,Segue,1.59,0.72,42.99,97.14427438188757,1.68,3959.6050663603833,3.15,0.67,0.18,91.98
lumos5g_trace_18.txt.csv,Segue,1.59,0.86,53.19,98.04176640115078,1.18,4925.084632543802,3.15,0.33,0.04,108.89
oboe_trace_17.txt.csv,Segue,1.59,0.17,14.08,91.39730035109545,2.94,956.7164153715955,3.15,17.83,0.08,21.61
oboe_trace_7.txt.csv,Segue,1.59,0.48,30.20,95.9416383131444,2.19,2468.357042356593,3.15,3.45,0.36,60.50
lumos5g_trace_8.txt.csv,Segue,1.59,0.85,53.05,98.01665830472923,1.18,4866.92076930658,3.15,0.45,0.04,107.41
hsr_trace_17.txt.csv,Segue,1.59,0.83,50.50,97.95522212026313,1.21,4736.88923559878,3.15,1.87,0.07,105.40
ghent_trace_8.txt.csv,Segue,1.59,0.84,52.67,97.95522212026313,1.21,4769.462421950487,3.15,0.94,0.06,106.17
HSDPA_trace_2.txt.csv,Segue,1.59,0.33,25.95,94.19350180900003,2.37,1714.1514037886443,3.15,3.39,0.35,42.27
lumos5g_trace_19.txt.csv,Segue,1.59,0.85,52.92,98.01665830472923,1.18,4866.92076930658,3.15,0.47,0.04,107.41
lab_trace_9.txt.csv,Segue,1.59,0.85,52.69,98.01665830472923,1.18,4866.92076930658,3.15,0.92,0.04,107.41
HSDPA_trace_12.txt.csv,Segue,1.59,0.18,8.10,91.44803844849079,2.82,977.3246490959465,11.02,16.26,0.06,22.56
lumos5g_trace_9.txt.csv,Segue,1.59,0.86,53.17,98.04176640115078,1.18,4925.084632543802,3.15,0.35,0.04,108.89
hsr_trace_3.txt.csv,Segue,1.59,0.67,35.44,97.03763974907274,1.35,3813.786958852338,3.15,17.06,0.23,84.93
ghent_trace_15.txt.csv,Segue,1.59,0.85,51.02,98.01665830472923,1.18,4866.92076930658,3.15,0.72,0.04,107.41
hsr_trace_5.txt.csv,Segue,1.59,0.69,36.71,96.89351688824937,1.62,3686.420719475736,3.15,1.15,0.23,87.12
fcc18_trace_0.txt.csv,Segue,1.59,0.40,27.83,95.0945464734349,2.27,2041.384735946626,3.15,4.19,0.35,50.55
oboe_trace_9.txt.csv,Segue,1.59,0.20,17.79,91.82071453995628,2.86,1076.9805301305014,3.15,6.82,0.17,25.40
HSDPA_trace_5.txt.csv,Segue,1.59,0.65,33.39,96.99921369914857,1.72,3402.5738204795143,3.15,2.49,0.31,82.47
ghent_trace_2.txt.csv,Segue,1.59,0.85,52.80,98.01665830472923,1.18,4866.92076930658,3.15,0.81,0.04,107.41
hsr_trace_6.txt.csv,Segue,1.59,0.83,51.40,97.94525797945721,1.19,4764.653459909133,3.15,3.32,0.06,105.96
oboe_trace_6.txt.csv,Segue,1.59,0.49,29.91,95.63311392874404,2.23,2622.4644147289846,3.15,3.50,0.35,61.87
lumos5g_trace_12.txt.csv,Segue,1.59,0.85,52.94,98.01665830472923,1.18,4866.92076930658,3.15,0.70,0.04,107.41
HSDPA_trace_10.txt.csv,Segue,1.59,0.26,21.82,92.98754656426892,2.65,1364.9857516810748,3.15,4.42,0.21,33.18
fcc18_trace_16.txt.csv,Segue,1.59,0.57,31.42,96.32911034500664,1.97,2918.5737780518175,3.15,3.01,0.35,72.09
ghent_trace_19.txt.csv,Segue,1.59,0.85,52.76,98.01665830472923,1.18,4866.92076930658,3.15,1.37,0.04,107.41
lab_trace_15.txt.csv,Segue,1.59,0.83,48.87,97.95522212026313,1.21,4736.88923559878,3.15,0.93,0.07,105.40
