TIME,SEGMENT_NO,DURATION,BYTES,CRF,QUALITY_INDEX,RESOLUTION,BITRATE,CURRENT_THROUGHPUT,VMAF,REBUF,BUFFER_STATE,DELAY,REWARD
256436.72448396683,125,4779.036164283752,3484789,15,3,"(1920, 1080)",5818.08209961168,5685568.0,97.35626500000001,0.0,59877.04426564263,850.649857390325,14.048738163478259
261215.76064825058,126,2035.7398390769958,1225948,15,3,"(1920, 1080)",4803.713827965089,4983984.0,97.89688873913043,0.0,59587.31060400226,338.9237001859092,14.200633920000005
263251.5004873276,127,1000.0,554243,15,3,"(1920, 1080)",4433.944,5141536.0,98.22710070000001,0.0,59897.889154956334,183.5417429953003,13.980995239130436
264251.5004873276,128,2972.5871682167053,1708319,15,3,"(1920, 1080)",4555.517333333333,5689526.0,97.83178699999999,0.0,59991.04487444543,396.05981347405555,14.685434800000003
267224.0876555443,129,1000.0,112146,30,3,"(1920, 1080)",897.168,4689912.0,97.08333180000001,0.0,59883.39180980592,105.17071131667963,15.950009599999994
268224.0876555443,130,3904.402941465378,3280957,15,3,"(1920, 1080)",6701.5286211465,5120815.125,93.7635548,0.0,59537.18870834318,761.4539132096942,14.082227493684213
272128.49059700966,131,1000.0,447953,25,3,"(1920, 1080)",3583.624,4261234.0,97.98426778947369,0.0,59860.43287560242,190.6556161159445,14.556116000000001
273128.49059700966,132,2020.5813348293304,1583555,15,3,"(1920, 1080)",6204.949191028704,4931081.125,98.2207858,0.0,59979.83994007612,418.0394598557735,14.443968539473694
275149.071931839,133,1000.0,640533,15,3,"(1920, 1080)",5124.264,5089986.0,97.0805985,0.0,59764.401867802684,212.46505258715734,15.4926107
276149.071931839,134,1737.082839012146,1050660,15,3,"(1920, 1080)",4803.017142857143,4421416.0,95.4563502,0.0,59665.348038207,330.13658401219027,14.590751816666678
277886.15477085114,135,1000.0,883910,15,3,"(1920, 1080)",7071.28,5833700.0,98.8313527777778,0.0,59924.657742031835,237.16482918564455,13.736932539999989
278886.15477085114,136,1000.0,985909,15,3,"(1920, 1080)",7887.272,5965147.125,97.13761259999998,0.0,59662.89875077023,253.97709153207532,15.45609697777779
279886.15477085114,137,3882.402926683426,2660039,15,3,"(1920, 1080)",5433.270686530154,5482292.0,96.75051160000001,0.0,59954.966565832925,572.9069087745042,13.958807708421073
283768.55769753456,138,1000.0,114667,34,3,"(1920, 1080)",917.336,4226739.25,97.78761494736845,0.0,59847.898774706315,108.5567900274799,16.41020530000001
284768.55769753456,139,1000.0,403478,15,3,"(1920, 1080)",3227.824,4758728.75,90.6806126,0.0,59665.22632036023,169.24939968694923,15.717305647368455
285768.55769753456,140,3742.676466703415,951676,15,3,"(1920, 1080)",2030.2421333333334,4288502.0,94.1406186,0.0,59602.61608419525,313.59303797137454,12.562765773333332
289511.234164238,141,4626.081854104996,2287590,15,3,"(1920, 1080)",3921.582577029815,3624175.875,94.38471172222222,0.0,59993.82266460403,744.4240116200791,13.483281105217403
294137.316018343,142,1445.348620414734,1355478,15,3,"(1920, 1080)",7435.766728175252,3723300.0,96.49557160869567,0.0,59939.648911644974,463.21353298644243,15.112940284920626
295582.6646387577,143,1000.0,201188,24,3,"(1920, 1080)",1609.504,2451600.0,99.25235242857141,0.0,59763.07669584454,166.38311392774645,13.466571599130429
296582.6646387577,144,4768.489450216293,2403509,17,3,"(1920, 1080)",4012.814746934626,1203344.625,96.86021459999999,0.0,59833.495169833404,2111.9504587202505,15.063747493788817
301351.154088974,145,1645.7753479480743,1291117,20,3,"(1920, 1080)",6197.360360527928,994950.0,98.37720986956519,0.0,59660.53704803317,1433.3352485129067,14.758695724999995
302996.9294369221,146,1399.530053138733,1855371,15,3,"(1920, 1080)",10477.386711203128,961502.0,94.20303775,0.0,58584.047297004305,2284.3691738100774,15.847489940993768
304396.4594900608,147,1000.0,929541,17,3,"(1920, 1080)",7436.328,984515.5,95.05943985714285,0.0,58381.13883578218,1153.483692177945,12.186216584999997
305396.4594900608,148,1000.0,294014,21,3,"(1920, 1080)",2352.112,797297.25,94.3442006,0.0,58866.25766056346,468.1719409575683,12.62293105714285
306396.4594900608,149,1968.8358902931213,904017,21,3,"(1920, 1080)",3616.068,797297.25,94.8730176,0.0,59595.82680335112,1332.7030072190655,14.202367340000004
308365.2953803539,150,1000.0,237295,24,3,"(1920, 1080)",1898.36,502352.37499999994,97.727979,0.0,59976.09910755474,577.2290825266145,12.667987839999999
309365.2953803539,151,1000.0,574237,15,3,"(1920, 1080)",4593.896,502352.37499999994,95.258816,0.0,59628.931537392666,1444.6859105595452,14.731994300000004
310365.2953803539,152,3772.5262343883514,910220,28,3,"(1920, 1080)",1920.4640069921752,414450.0,95.9919694,0.0,59968.07917000509,1400.9988387033814,13.801491484210526
314137.8216147423,153,3864.7899329662323,3189755,16,3,"(1920, 1080)",6585.300645161291,751548.5,97.21228847368421,0.0,59687.22416753415,3942.243587509363,15.041127849473698
318002.6115477085,154,1000.0,1122283,15,3,"(1920, 1080)",8978.264,698300.0,99.4005413157895,0.0,58481.67690308119,2062.0268050078093,14.757698992631582
319002.6115477085,155,1000.0,735399,15,3,"(1920, 1080)",5883.192,530900.0,99.1315464,0.0,57619.05159257835,1754.7704641349717,15.859371015789506
320002.6115477085,156,1894.6787118911743,2334847,15,3,"(1920, 1080)",9745.4466529658,431000.0,97.08234059999998,0.0,52690.22659864305,6730.487376042324,14.879240620000006
321897.2902595997,157,3399.9274373054504,1807376,17,3,"(1920, 1080)",4231.904367619086,623702.0,99.65399210000001,0.0,51312.26520685284,4868.259997335506,14.037756728235303
325297.21769690514,158,1000.0,381948,21,3,"(1920, 1080)",3055.584,661470.5,97.90998464705883,0.0,51645.158506792344,730.0091031079145,15.730431500000016
